did,pathLineString,pathTimes,tsFrom,tsTo
18,"LINESTRING(-0.206825 51.393153, -0.206662 51.393343, -0.20653 51.393459, -0.206546 51.39375, -0.206459 51.393829, -0.206071 51.394148, -0.205732 51.394316, -0.205391 51.394389, -0.204781 51.394408, -0.204361 51.394404, -0.204234 51.394402, -0.2039 51.394397, -0.203698 51.394389, -0.203603 51.394401, -0.20349 51.394402, -0.203401 51.394388, -0.20333 51.394475, -0.203196 51.394586, -0.203044 51.394686, -0.202854 51.394797, -0.202685 51.394878, -0.202438 51.394978, -0.201597 51.395292, -0.201231 51.395432, -0.201088 51.395494, -0.200956 51.395565, -0.200828 51.395648, -0.2007 51.395751, -0.200614 51.395848, -0.200523 51.395971, -0.200462 51.3961, -0.200423 51.396221, -0.20041 51.396289, -0.200404 51.396327, -0.200391 51.396562, -0.200369 51.396721, -0.20031 51.396942, -0.200237 51.397151, -0.200118 51.397422, -0.200031 51.397544, -0.199948 51.397655, -0.199844 51.397766, -0.199709 51.397888, -0.199567 51.397998, -0.199394 51.398122, -0.199026 51.398349, -0.197856 51.399018, -0.197724 51.399098, -0.19759 51.399186, -0.197465 51.399286, -0.197361 51.399376, -0.196937 51.399828, -0.196592 51.400192, -0.19654 51.400257, -0.196533 51.400305, -0.19658 51.400397, -0.196652 51.400526, -0.196828 51.40085, -0.197114 51.401338, -0.197248 51.401573, -0.197356 51.401698, -0.197494 51.401798, -0.197577 51.401788, -0.197998 51.401744, -0.198717 51.401628, -0.199252 51.40155, -0.199424 51.401551, -0.199679 51.401586, -0.199758 51.401603, -0.200355 51.401792, -0.200866 51.401954, -0.2013 51.402083, -0.201473 51.402139, -0.201744 51.402225, -0.201885 51.40227, -0.202279 51.402393, -0.202927 51.402593, -0.203255 51.40269, -0.203614 51.402753, -0.20393 51.402756, -0.204642 51.402764, -0.204675 51.403194, -0.204704 51.403754, -0.204744 51.404513, -0.204755 51.404721, -0.204759 51.404816, -0.204765 51.404891, -0.204833 51.405855, -0.204832 51.405889, -0.204882 51.406649, -0.204906 51.40691, -0.205064 51.407693, -0.205193 51.408356, -0.205397 51.409222, -0.205411 51.40929, -0.205549 51.409947, -0.20558 51.410083, -0.205608 51.410189, -0.205861 51.411288, -0.206153 51.412562, -0.206193 51.412652, -0.206231 51.412694, -0.206099 51.412749, -0.205625 51.412946, -0.205456 51.413017, -0.205385 51.41306, -0.205198 51.413171, -0.204831 51.413438, -0.20463 51.413624, -0.204538 51.41369, -0.204446 51.413742, -0.204227 51.413833, -0.202776 51.414228, -0.202217 51.41441, -0.202121 51.41444, -0.202079 51.414457, -0.201973 51.414494, -0.202027 51.414564, -0.202141 51.4147, -0.202511 51.415455, -0.202852 51.416218, -0.202978 51.4165, -0.203046 51.41665, -0.203072 51.416709, -0.203109 51.41678, -0.203197 51.416947, -0.20338 51.417295, -0.203429 51.417387, -0.203507 51.417535, -0.203616 51.417743, -0.203716 51.417939, -0.203784 51.41809, -0.203975 51.418514, -0.20397 51.418561, -0.204083 51.418582, -0.204168 51.418611, -0.204249 51.418651, -0.204336 51.418712, -0.204494 51.418829, -0.204668 51.418966, -0.205236 51.419376, -0.205299 51.41942, -0.205748 51.419722, -0.205992 51.419898, -0.206116 51.419995, -0.206344 51.420161, -0.20654 51.42031, -0.206538 51.420392, -0.206477 51.420479, -0.206324 51.420613, -0.206343 51.420699, -0.206371 51.420791, -0.206428 51.420849, -0.206576 51.42089, -0.206763 51.420939, -0.206944 51.420988, -0.207116 51.421058, -0.207272 51.421147, -0.207464 51.421278, -0.207512 51.42131, -0.207628 51.421412, -0.207755 51.421504, -0.207798 51.421541, -0.207837 51.421572, -0.207945 51.421651, -0.208258 51.421954, -0.208336 51.422033, -0.208429 51.422104, -0.208631 51.422244, -0.209177 51.422587, -0.209668 51.422871, -0.209715 51.422903, -0.209791 51.422943, -0.210218 51.423173, -0.210752 51.423435, -0.210882 51.423503, -0.211638 51.423812, -0.212346 51.424026, -0.212961 51.424154, -0.213534 51.424251, -0.213858 51.424257, -0.213995 51.424247, -0.214573 51.424189, -0.214881 51.424159, -0.21513 51.424152, -0.215434 51.424165, -0.215671 51.424199, -0.216131 51.424499, -0.216655 51.424831, -0.217193 51.425199, -0.217304 51.425278, -0.217403 51.425324, -0.217538 51.42538, -0.217632 51.425368, -0.217674 51.425363, -0.217991 51.425319, -0.218185 51.425279, -0.218357 51.425273, -0.218724 51.425329, -0.218985 51.425378, -0.21918 51.425421, -0.219403 51.425455, -0.219873 51.425536, -0.220076 51.425579, -0.220204 51.425608, -0.220336 51.425641, -0.220669 51.425726, -0.221094 51.425859, -0.221161 51.425878, -0.221494 51.425984, -0.22177 51.426077, -0.222115 51.426199, -0.222389 51.426306, -0.222488 51.426353, -0.222561 51.426388, -0.222653 51.426449, -0.222748 51.426533, -0.222839 51.426645, -0.222932 51.426805, -0.223019 51.42697, -0.223108 51.427133, -0.223306 51.427522, -0.223402 51.427715, -0.223479 51.427903, -0.223575 51.428123, -0.223634 51.428322, -0.223797 51.42911, -0.22394 51.430211, -0.224059 51.431297, -0.224228 51.432757, -0.224239 51.432922, -0.224337 51.434098, -0.224339 51.434125, -0.224391 51.434615, -0.22442 51.435136, -0.224433 51.435627, -0.224462 51.435933, -0.224522 51.436235, -0.224604 51.436528, -0.224638 51.436668, -0.22463 51.436767, -0.224569 51.437027, -0.224475 51.437356, -0.224438 51.437695, -0.224446 51.437822, -0.224482 51.438109, -0.224519 51.438361, -0.224516 51.43855, -0.224507 51.438583, -0.224464 51.438746, -0.224426 51.438885, -0.224064 51.440154, -0.224007 51.440333, -0.223659 51.441587, -0.223562 51.441917, -0.223455 51.442279, -0.223266 51.442921, -0.222959 51.443974, -0.222851 51.444335, -0.222654 51.445012, -0.222591 51.445207, -0.222523 51.44544, -0.222282 51.446256, -0.222147 51.446743, -0.22212 51.446879, -0.222101 51.447033, -0.222173 51.447061, -0.222189 51.447121, -0.222199 51.447159, -0.22221 51.447187, -0.222234 51.44724, -0.222257 51.447281, -0.222296 51.447351, -0.222341 51.447423, -0.222364 51.447454, -0.222439 51.447579, -0.222532 51.447669, -0.222586 51.447701, -0.222646 51.447722, -0.222721 51.447749, -0.222835 51.447804, -0.222929 51.447823, -0.223049 51.447853, -0.223168 51.447883, -0.223305 51.447924, -0.22334 51.44794, -0.22345 51.448011, -0.223501 51.448112, -0.223496 51.448204, -0.223458 51.448289, -0.223441 51.448318, -0.22334 51.448483, -0.223247 51.44866, -0.223239 51.448742, -0.223215 51.448814, -0.223154 51.449, -0.223085 51.449131, -0.223039 51.449216, -0.222988 51.449307, -0.222544 51.450142, -0.222126 51.451045, -0.221946 51.451398, -0.22166 51.451925, -0.221515 51.452207, -0.221412 51.452409, -0.22139 51.452449, -0.221316 51.452601, -0.221243 51.452697, -0.221137 51.452783, -0.221043 51.452901, -0.220885 51.453112, -0.220713 51.453342, -0.22068 51.453385, -0.220614 51.453473, -0.220576 51.453518, -0.220497 51.453614, -0.220473 51.453644, -0.220454 51.453667, -0.220412 51.453717, -0.220336 51.453815, -0.220245 51.453956, -0.220201 51.454019, -0.220064 51.454268, -0.220041 51.454311, -0.219682 51.455077, -0.219355 51.45576, -0.219304 51.455866, -0.21905 51.456384, -0.218955 51.456589, -0.218836 51.456827, -0.218745 51.457009, -0.218688 51.457112, -0.21829 51.457834, -0.217975 51.45843, -0.217924 51.458521, -0.217754 51.458841, -0.217664 51.459027, -0.217605 51.459183, -0.217562 51.459314, -0.21754 51.459541, -0.217454 51.459776, -0.21742 51.459898, -0.217332 51.460221, -0.217256 51.460484, -0.217203 51.460636, -0.21715 51.460787, -0.217062 51.460987, -0.217045 51.461027, -0.216923 51.461271, -0.216708 51.461709, -0.216394 51.462305, -0.216238 51.462594, -0.216086 51.462878, -0.215905 51.463245, -0.215864 51.463308, -0.215586 51.463683, -0.215556 51.463735, -0.215473 51.463873, -0.215453 51.463908, -0.215378 51.464035, -0.215305 51.464152, -0.215277 51.464196, -0.215184 51.464304, -0.21509 51.464424, -0.215033 51.464504, -0.214858 51.464703, -0.214809 51.464764, -0.214781 51.464803, -0.214678 51.464943, -0.214649 51.464986, -0.214441 51.465282, -0.214425 51.465309, -0.214352 51.465444, -0.214292 51.46559, -0.214249 51.465681, -0.214265 51.465794, -0.21426 51.46582, -0.214253 51.465844, -0.214187 51.465921, -0.214136 51.465951, -0.214064 51.466006, -0.214015 51.466021, -0.213965 51.466036, -0.213644 51.466333, -0.21353 51.466439, -0.213278 51.466661, -0.212077 51.467721, -0.211991 51.467795, -0.211864 51.467907, -0.211828 51.467936, -0.211729 51.468018, -0.211605 51.468112, -0.211454 51.468228, -0.211181 51.468431, -0.211122 51.468475, -0.211153 51.46852, -0.211113 51.468554, -0.211045 51.468609, -0.211015 51.468633, -0.210918 51.468641, -0.210571 51.468955, -0.210401 51.469115, -0.210334 51.46919, -0.210316 51.469209, -0.210286 51.469243, -0.210233 51.469311, -0.210195 51.469408, -0.210183 51.469437, -0.210167 51.469482, -0.210153 51.469534, -0.210146 51.469603, -0.210153 51.469676, -0.210201 51.469792, -0.210367 51.470045, -0.210451 51.470173, -0.210586 51.470379, -0.210669 51.470512, -0.210812 51.470736, -0.21099 51.471017, -0.211052 51.471157, -0.211106 51.471368, -0.211121 51.471488, -0.211131 51.471544, -0.211178 51.47155, -0.211215 51.471569, -0.211233 51.471596, -0.21123 51.471626, -0.211206 51.471651, -0.211243 51.471673, -0.21136 51.471781, -0.21143 51.471882, -0.211719 51.472293, -0.211995 51.47271, -0.212339 51.473056, -0.212692 51.473403, -0.212907 51.473619, -0.21299 51.47371, -0.213091 51.473806, -0.213242 51.473958, -0.213451 51.474158, -0.214124 51.474755, -0.21431 51.474927, -0.214553 51.475149, -0.214584 51.475176, -0.214612 51.47521, -0.214756 51.475349, -0.215174 51.47577, -0.215363 51.476017, -0.21549 51.476221, -0.215744 51.476578, -0.215863 51.476735, -0.216097 51.477074, -0.216169 51.477159, -0.216328 51.477348, -0.216449 51.477503, -0.216566 51.477641, -0.216867 51.477985, -0.217033 51.478198, -0.217185 51.478408, -0.217252 51.478536, -0.217348 51.478752, -0.217477 51.479179, -0.217647 51.479848, -0.217761 51.480397, -0.217801 51.480592, -0.217869 51.480921, -0.218079 51.481385, -0.218147 51.481534, -0.218439 51.482136, -0.218653 51.48256, -0.218873 51.482874, -0.218999 51.483063, -0.219226 51.483386, -0.219328 51.48354, -0.219393 51.483628, -0.219426 51.483671, -0.219542 51.483851, -0.219567 51.483891, -0.219631 51.483997, -0.219812 51.484322, -0.219895 51.484465, -0.220023 51.484799, -0.220048 51.484879, -0.220083 51.484991, -0.220133 51.485202, -0.220255 51.485617, -0.220383 51.485894, -0.220593 51.486196, -0.220679 51.48631, -0.220855 51.486549, -0.221104 51.486867, -0.22125 51.486983, -0.221324 51.487047, -0.221707 51.487347, -0.222135 51.487679, -0.222191 51.487724, -0.222394 51.487904, -0.222601 51.488134, -0.222664 51.488279, -0.222743 51.488549, -0.222805 51.488719, -0.222855 51.48884, -0.222904 51.488989, -0.222995 51.489215, -0.223061 51.489564, -0.223117 51.489665, -0.223458 51.490282, -0.223486 51.490333, -0.223495 51.490389, -0.223521 51.490555, -0.223557 51.490792, -0.223565 51.490832, -0.223578 51.49086, -0.223771 51.491071, -0.223812 51.491116, -0.223866 51.491162, -0.223909 51.49119, -0.223947 51.491208, -0.224031 51.491252, -0.22412 51.491294, -0.224174 51.491319, -0.224233 51.491337, -0.224298 51.491353, -0.224455 51.491377, -0.224557 51.491398, -0.224668 51.491438, -0.22472 51.491464, -0.224767 51.491503, -0.224801 51.49155, -0.224818 51.491602, -0.224825 51.491691, -0.22481 51.492029, -0.224815 51.492095, -0.224836 51.492336, -0.224833 51.492479, -0.224825 51.492647, -0.224809 51.492805, -0.224874 51.492843, -0.224902 51.492902, -0.224919 51.492917, -0.224955 51.492938, -0.224985 51.492946, -0.225033 51.49295, -0.225095 51.492948, -0.225641 51.492881, -0.225846 51.492857, -0.226065 51.492831, -0.226415 51.49281, -0.226564 51.492797, -0.226862 51.492762, -0.228307 51.492562, -0.228557 51.492535, -0.228988 51.492505, -0.229435 51.492518, -0.23006 51.492551, -0.230536 51.492556, -0.231196 51.492561, -0.231389 51.492571, -0.231598 51.492582, -0.231783 51.492593, -0.231924 51.492602, -0.232342 51.492627, -0.232468 51.492635, -0.23286 51.492671, -0.233407 51.492731, -0.234298 51.492833, -0.234395 51.492833, -0.234634 51.492851, -0.234952 51.492877, -0.235185 51.492902, -0.235698 51.492961, -0.235913 51.492988, -0.236306 51.493056, -0.236852 51.493175, -0.237186 51.493247, -0.237557 51.493323, -0.237965 51.493397, -0.238192 51.493428, -0.238433 51.493451, -0.238706 51.493467, -0.239281 51.493463, -0.239285 51.493702, -0.239312 51.493767, -0.239371 51.49384, -0.239611 51.494139, -0.239639 51.494215, -0.239669 51.494365, -0.239685 51.494772, -0.239693 51.494822, -0.239709 51.494907, -0.239726 51.495014, -0.23977 51.495226, -0.239831 51.495365, -0.239901 51.495491, -0.239987 51.495486, -0.241725 51.495478, -0.241904 51.495451, -0.241901 51.495409, -0.241928 51.49538, -0.242041 51.495353, -0.242418 51.495314, -0.242466 51.495308, -0.242591 51.495303, -0.24309 51.495305, -0.243593 51.495323, -0.244584 51.495397, -0.244692 51.495411, -0.24464 51.495495, -0.244606 51.495547, -0.244544 51.495655, -0.244518 51.495704, -0.244479 51.495777, -0.244461 51.495822, -0.244385 51.496025, -0.244291 51.496254, -0.244233 51.496416, -0.244098 51.496797, -0.243972 51.49715, -0.243871 51.497437, -0.243747 51.497757, -0.243449 51.498691, -0.243571 51.498727, -0.243716 51.498725, -0.244223 51.498628, -0.244835 51.498514, -0.24502 51.498473, -0.245169 51.498437, -0.24538 51.49838, -0.245779 51.498265, -0.246018 51.498187, -0.24607 51.49817, -0.246175 51.498142, -0.246635 51.497992)","[0.000000e+00 5.800000e+00 1.540000e+01 3.280000e+01 5.280000e+01
 8.350000e+01 1.214000e+02 1.653000e+02 2.194000e+02 2.805000e+02
 3.437000e+02 4.125000e+02 4.847000e+02 5.585000e+02 6.342000e+02
 7.114000e+02 7.896000e+02 8.692000e+02 9.502000e+02 1.032900e+03
 1.117000e+03 1.203000e+03 1.295300e+03 1.390400e+03 1.486600e+03
 1.583900e+03 1.682400e+03 1.782300e+03 1.883300e+03 1.985700e+03
 2.089500e+03 2.194600e+03 2.300400e+03 2.406600e+03 2.515200e+03
 2.625500e+03 2.738100e+03 2.852900e+03 2.970600e+03 3.089700e+03
 3.210100e+03 3.331800e+03 3.455000e+03 3.579700e+03 3.706100e+03
 3.835800e+03 3.975800e+03 4.117000e+03 4.259500e+03 4.403300e+03
 4.548300e+03 4.698700e+03 4.853500e+03 5.009100e+03 5.165200e+03
 5.322300e+03 5.480000e+03 5.641200e+03 5.807800e+03 5.977000e+03
 6.147700e+03 6.319800e+03 6.492400e+03 6.667800e+03 6.848000e+03
 7.031800e+03 7.216700e+03 7.403300e+03 7.590400e+03 7.781800e+03
 7.976900e+03 8.175100e+03 8.374600e+03 8.576100e+03 8.778600e+03
 8.983900e+03 9.193900e+03 9.406200e+03 9.620900e+03 9.837600e+03
 1.005890e+04 1.028690e+04 1.052360e+04 1.077210e+04 1.102380e+04
 1.127700e+04 1.153140e+04 1.180080e+04 1.207070e+04 1.235240e+04
 1.263820e+04 1.293630e+04 1.324480e+04 1.356690e+04 1.389010e+04
 1.422360e+04 1.455920e+04 1.489650e+04 1.525110e+04 1.562570e+04
 1.600180e+04 1.637870e+04 1.675660e+04 1.713820e+04 1.752110e+04
 1.790460e+04 1.828980e+04 1.867860e+04 1.906970e+04 1.946170e+04
 1.985450e+04 2.024900e+04 2.065370e+04 2.106250e+04 2.147200e+04
 2.188180e+04 2.229240e+04 2.270360e+04 2.311590e+04 2.353390e+04
 2.395770e+04 2.438360e+04 2.481060e+04 2.523800e+04 2.566590e+04
 2.609510e+04 2.652700e+04 2.695960e+04 2.739330e+04 2.782860e+04
 2.826540e+04 2.870330e+04 2.914440e+04 2.958580e+04 3.002770e+04
 3.047000e+04 3.091270e+04 3.135590e+04 3.180000e+04 3.224520e+04
 3.269370e+04 3.314260e+04 3.359400e+04 3.404680e+04 3.450040e+04
 3.495530e+04 3.541140e+04 3.586800e+04 3.632520e+04 3.678340e+04
 3.724210e+04 3.770140e+04 3.816110e+04 3.862140e+04 3.908250e+04
 3.954440e+04 4.000710e+04 4.047060e+04 4.093520e+04 4.140010e+04
 4.186580e+04 4.233220e+04 4.279890e+04 4.326580e+04 4.373330e+04
 4.420300e+04 4.467410e+04 4.514660e+04 4.562200e+04 4.610490e+04
 4.659430e+04 4.708440e+04 4.757490e+04 4.806760e+04 4.856290e+04
 4.905890e+04 4.955840e+04 5.006090e+04 5.056590e+04 5.107320e+04
 5.158170e+04 5.209070e+04 5.260190e+04 5.311430e+04 5.362770e+04
 5.414230e+04 5.465780e+04 5.517980e+04 5.570900e+04 5.624590e+04
 5.678440e+04 5.732410e+04 5.786540e+04 5.840760e+04 5.895020e+04
 5.949590e+04 6.004360e+04 6.059300e+04 6.114610e+04 6.170180e+04
 6.225950e+04 6.281940e+04 6.338400e+04 6.395070e+04 6.451870e+04
 6.508810e+04 6.566100e+04 6.623850e+04 6.681670e+04 6.739850e+04
 6.798330e+04 6.856960e+04 6.915710e+04 6.974510e+04 7.033350e+04
 7.092240e+04 7.151190e+04 7.210220e+04 7.269350e+04 7.328590e+04
 7.387940e+04 7.447540e+04 7.507260e+04 7.567100e+04 7.627080e+04
 7.687180e+04 7.747770e+04 7.809040e+04 7.870980e+04 7.933820e+04
 7.996760e+04 8.060430e+04 8.124120e+04 8.188110e+04 8.252420e+04
 8.317030e+04 8.381830e+04 8.446820e+04 8.511990e+04 8.577250e+04
 8.642570e+04 8.708050e+04 8.773740e+04 8.839640e+04 8.905620e+04
 8.971780e+04 9.038100e+04 9.104540e+04 9.171000e+04 9.237560e+04
 9.304210e+04 9.371650e+04 9.439200e+04 9.508070e+04 9.577290e+04
 9.646890e+04 9.717170e+04 9.788560e+04 9.860330e+04 9.932810e+04
 1.000550e+05 1.007844e+05 1.015224e+05 1.022655e+05 1.030100e+05
 1.037561e+05 1.045027e+05 1.052499e+05 1.059975e+05 1.067454e+05
 1.074939e+05 1.082429e+05 1.089927e+05 1.097433e+05 1.104943e+05
 1.112467e+05 1.120002e+05 1.127542e+05 1.135086e+05 1.142636e+05
 1.150195e+05 1.157760e+05 1.165333e+05 1.172914e+05 1.180505e+05
 1.188099e+05 1.195703e+05 1.203318e+05 1.210943e+05 1.218577e+05
 1.226214e+05 1.233869e+05 1.241543e+05 1.249226e+05 1.256917e+05
 1.264628e+05 1.272353e+05 1.280087e+05 1.287827e+05 1.295621e+05
 1.303473e+05 1.311348e+05 1.319257e+05 1.327184e+05 1.335124e+05
 1.343067e+05 1.351020e+05 1.358980e+05 1.366947e+05 1.374922e+05
 1.382911e+05 1.390916e+05 1.398924e+05 1.406938e+05 1.414955e+05
 1.422979e+05 1.431005e+05 1.439033e+05 1.447064e+05 1.455106e+05
 1.463164e+05 1.471229e+05 1.479321e+05 1.487418e+05 1.495598e+05
 1.503852e+05 1.512117e+05 1.520438e+05 1.528781e+05 1.537150e+05
 1.545539e+05 1.553939e+05 1.562418e+05 1.570962e+05 1.579516e+05
 1.588105e+05 1.596714e+05 1.605340e+05 1.613980e+05 1.622644e+05
 1.631333e+05 1.640035e+05 1.648771e+05 1.657535e+05 1.666315e+05
 1.675111e+05 1.683929e+05 1.692751e+05 1.701599e+05 1.710494e+05
 1.719454e+05 1.728446e+05 1.737469e+05 1.746532e+05 1.755602e+05
 1.764715e+05 1.773834e+05 1.782968e+05 1.792106e+05 1.801258e+05
 1.810423e+05 1.819593e+05 1.828776e+05 1.837973e+05 1.847179e+05
 1.856409e+05 1.865646e+05 1.874887e+05 1.884144e+05 1.893406e+05
 1.902702e+05 1.912001e+05 1.921315e+05 1.930645e+05 1.939985e+05
 1.949337e+05 1.958692e+05 1.968050e+05 1.977417e+05 1.986789e+05
 1.996168e+05 2.005551e+05 2.014938e+05 2.024381e+05 2.033844e+05
 2.043349e+05 2.053056e+05 2.062777e+05 2.072519e+05 2.082267e+05
 2.092031e+05 2.101814e+05 2.111620e+05 2.121467e+05 2.131323e+05
 2.141187e+05 2.151058e+05 2.160940e+05 2.170827e+05 2.180723e+05
 2.190678e+05 2.200663e+05 2.210661e+05 2.220662e+05 2.230669e+05
 2.240688e+05 2.250723e+05 2.260763e+05 2.270810e+05 2.280865e+05
 2.290931e+05 2.301008e+05 2.311104e+05 2.321243e+05 2.331404e+05
 2.341600e+05 2.351818e+05 2.362073e+05 2.372375e+05 2.382700e+05
 2.393058e+05 2.403435e+05 2.413821e+05 2.424210e+05 2.434602e+05
 2.444997e+05 2.455395e+05 2.465796e+05 2.476202e+05 2.486628e+05
 2.497071e+05 2.507584e+05 2.518167e+05 2.528813e+05 2.539523e+05
 2.550273e+05 2.561039e+05 2.571823e+05 2.582635e+05 2.593484e+05
 2.604446e+05 2.615440e+05 2.626476e+05 2.637517e+05 2.648564e+05
 2.659637e+05 2.670787e+05 2.681980e+05 2.693207e+05 2.704495e+05
 2.715810e+05 2.727182e+05 2.738569e+05 2.749989e+05 2.761436e+05
 2.772907e+05 2.784439e+05 2.796008e+05 2.807613e+05 2.819239e+05
 2.830900e+05 2.842629e+05 2.854463e+05 2.866383e+05 2.878334e+05
 2.890337e+05 2.902415e+05 2.914517e+05 2.926717e+05 2.938986e+05
 2.951308e+05 2.963662e+05 2.976071e+05 2.988506e+05 3.000956e+05
 3.013413e+05 3.025900e+05 3.038394e+05 3.050906e+05 3.063472e+05
 3.076062e+05 3.088705e+05 3.101361e+05 3.114035e+05 3.126742e+05
 3.139515e+05 3.152333e+05 3.165202e+05 3.178091e+05 3.191021e+05
 3.204006e+05 3.217014e+05 3.230034e+05 3.243114e+05 3.256260e+05
 3.269415e+05 3.282604e+05 3.295834e+05 3.309087e+05 3.322383e+05
 3.335706e+05 3.349048e+05 3.362414e+05 3.375816e+05 3.389273e+05
 3.402747e+05 3.416322e+05 3.429905e+05 3.443497e+05 3.457115e+05
 3.470770e+05 3.484431e+05 3.498097e+05 3.511801e+05 3.525513e+05
 3.539234e+05 3.552961e+05 3.566693e+05 3.580436e+05 3.594190e+05
 3.607951e+05 3.621718e+05 3.635492e+05 3.649282e+05 3.663082e+05
 3.676894e+05 3.690712e+05 3.704538e+05 3.718372e+05 3.732214e+05
 3.746070e+05 3.759979e+05 3.773898e+05 3.787855e+05 3.801834e+05
 3.815839e+05 3.829869e+05 3.843908e+05 3.857957e+05 3.872009e+05
 3.886066e+05 3.900126e+05 3.914191e+05 3.928262e+05 3.942387e+05
 3.956532e+05 3.970699e+05 3.984900e+05 3.999116e+05 4.013361e+05
 4.027749e+05 4.042162e+05 4.056617e+05 4.071115e+05 4.085674e+05
 4.100279e+05 4.114948e+05 4.129636e+05 4.144344e+05 4.159070e+05
 4.173810e+05 4.188591e+05 4.203384e+05 4.218215e+05 4.233100e+05
 4.248073e+05 4.263055e+05 4.278060e+05 4.293096e+05 4.308155e+05
 4.323265e+05 4.338396e+05 4.353567e+05 4.368794e+05 4.384055e+05
 4.399354e+05 4.414694e+05 4.430057e+05 4.445444e+05 4.460858e+05
 4.476328e+05 4.491835e+05 4.507352e+05 4.522882e+05 4.538464e+05
 4.554058e+05 4.569676e+05 4.585357e+05 4.601046e+05 4.616748e+05
 4.632467e+05 4.648219e+05 4.663993e+05 4.679788e+05 4.695591e+05
 4.711562e+05 4.727551e+05 4.743547e+05 4.759548e+05 4.775561e+05
 4.791611e+05 4.807666e+05 4.823733e+05 4.839848e+05 4.856012e+05
 4.872273e+05 4.888545e+05 4.904831e+05 4.921126e+05 4.937439e+05
 4.953760e+05 4.970093e+05 4.986433e+05 5.002805e+05 5.019214e+05
 5.035649e+05 5.052145e+05 5.068697e+05 5.085295e+05 5.101944e+05
 5.118741e+05 5.135551e+05 5.152375e+05 5.169250e+05 5.186187e+05
 5.203143e+05 5.220114e+05 5.237107e+05 5.254143e+05 5.271205e+05
 5.288273e+05 5.305352e+05 5.322482e+05]",2019-01-03 09:00:54.184764 UTC,2019-01-03 09:31:02.584764 UTC
